Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
4048,28868,4/5/2012,High,30,204.49,0.05,Regular Air,-142.3,6.48,8.73,Anna Andreadi,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 227,Small Box,0.37,4/6/2012
4200,29857,12/12/2009,Medium,41,5572.92,0.07,Delivery Truck,-639.47,140.98,36.09,Angele Hood,British Columbia,West,Consumer,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,12/14/2009
4209,29921,3/23/2012,Medium,33,3977.97,0.06,Regular Air,1733.47,120.98,9.07,Sonia Sunley,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,3/25/2012
4307,30659,9/13/2011,Critical,45,3116.7715,0.08,Regular Air,-106.51,85.99,0.99,Kelly Williams,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory4,Wrap Bag,0.85,9/15/2011
4308,30660,9/5/2012,Critical,16,986.272,0.02,Regular Air,-647.14,71.37,69,Anna Andreadi,British Columbia,West,Small Business,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,0.68,9/8/2012
4332,30883,8/21/2010,Medium,30,201.37,0.1,Regular Air,59.84,6.98,1.6,Alex Avila,British Columbia,West,Home Office,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Wrap Bag,0.38,8/22/2010
4619,32871,10/26/2012,High,42,939.77,0,Express Air,9.72,20.97,4,Jim Karlsson,British Columbia,West,Small Business,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.77,10/29/2012
4718,33600,10/6/2010,Low,42,187.28,0.06,Regular Air,-94.36,4.28,4.79,Sonia Sunley,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1962,Small Box,0.4,10/8/2010
4722,33632,3/13/2010,Critical,8,763.6485,0.06,Regular Air,-277.78,115.99,5.26,Alex Avila,British Columbia,West,Home Office,Technology,Telephones and Communication,636,Small Box,0.57,3/14/2010
4727,33665,5/25/2011,Low,45,12457.63,0.08,Delivery Truck,1063.46,284.98,69.55,Lisa DeCherney,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Global Commerce™ Series High-Back Swivel/Tilt Chairs,Jumbo Drum,0.6,5/30/2011
4841,34434,5/9/2011,Not Specified,16,32.35,0.08,Regular Air,-63.19,1.8,4.79,Barbara Fisher,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones Easy Flow II™ Sheet Lifters,Small Box,0.37,5/10/2011
4842,34434,5/9/2011,Not Specified,23,116.56,0.04,Regular Air,50.66,4.98,0.49,Barbara Fisher,British Columbia,West,Small Business,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,5/11/2011
4885,34753,1/18/2010,Not Specified,7,117.062,0.09,Regular Air,-63.7,20.99,0.99,Barbara Fisher,British Columbia,West,Small Business,Technology,Telephones and Communication,Accessory25,Wrap Bag,0.57,1/20/2010
4970,35364,12/12/2009,Critical,16,72.08,0.04,Regular Air,-54.75,4.28,5.68,Lisa DeCherney,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 199,Small Box,0.4,12/14/2009
4971,35364,12/12/2009,Critical,29,10338.93,0.06,Delivery Truck,-871.52,376.13,85.63,Lisa DeCherney,British Columbia,West,Corporate,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,12/14/2009
4972,35364,12/12/2009,Critical,37,15897.01,0.06,Delivery Truck,455.02,424.21,110.2,Lisa DeCherney,British Columbia,West,Corporate,Furniture,Tables,Bush Advantage Collection® Racetrack Conference Table,Jumbo Box,0.67,12/13/2009
4973,35364,12/12/2009,Critical,8,1265.293,0.06,Regular Air,-554.44,195.99,8.99,Lisa DeCherney,British Columbia,West,Corporate,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,12/14/2009
5019,35812,1/22/2010,Critical,24,2722.85,0.08,Delivery Truck,-112.62,113.98,30,Barbara Fisher,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,0.69,1/24/2010
5020,35812,1/22/2010,Critical,2,59.93,0.09,Regular Air,-147.81,30.73,4,Barbara Fisher,British Columbia,West,Small Business,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,1/24/2010
5021,35812,1/22/2010,Critical,19,851.52,0.08,Regular Air,307.64,47.9,5.86,Barbara Fisher,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1938,Small Box,0.37,1/24/2010
5212,37063,12/9/2012,Not Specified,50,919,0,Regular Air,89.6,17.67,8.99,Alex Avila,British Columbia,West,Home Office,Furniture,Office Furnishings,"Executive Impressions 12 Wall Clock""""",Small Pack,0.47,12/10/2012
5238,37281,8/28/2009,Medium,25,453.2455,0.05,Regular Air,3.31,20.99,4.81,Roy Skaria,British Columbia,West,Corporate,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,8/29/2009
5315,37798,11/4/2012,High,23,6276.83,0.09,Delivery Truck,813.49,291.73,48.8,Angele Hood,British Columbia,West,Consumer,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,Jumbo Drum,0.56,11/4/2012
5347,38017,7/20/2010,Low,26,122.51,0.06,Regular Air,45.14,4.98,0.8,Seth Vernon,British Columbia,West,Home Office,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36,7/24/2010
5348,38017,7/20/2010,Low,27,2846.361,0.08,Regular Air,453.65,125.99,7.69,Seth Vernon,British Columbia,West,Home Office,Technology,Telephones and Communication,StarTAC 3000,Small Box,0.59,7/27/2010
5380,38272,11/15/2011,Critical,39,71.04,0.07,Regular Air,-20.65,1.88,1.49,Sarah Foster,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,11/17/2011
5551,39301,3/22/2009,Medium,16,2232.66,0.1,Express Air,-521.09,152.48,4,Kelly Williams,British Columbia,West,Corporate,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,0.79,3/23/2009
5562,39367,8/6/2009,Critical,45,177.88,0.07,Regular Air,-146.97,4.13,5.04,Dennis Bolton,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,"ACCOHIDE® 3-Ring Binder, Blue, 1""",Small Box,0.38,8/7/2009
5563,39367,8/6/2009,Critical,30,139.59,0,Regular Air,5.9,4.48,2.5,Dennis Bolton,British Columbia,West,Small Business,Office Supplies,Envelopes,Ampad #10 Peel & Seel® Holiday Envelopes,Small Box,0.37,8/8/2009
5744,40803,4/13/2011,Low,22,83.02,0.08,Regular Air,9.24,3.8,1.49,Jim Karlsson,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,4/18/2011
5745,40803,4/13/2011,Low,35,10278.79,0.04,Delivery Truck,1512.07,300.98,64.73,Jim Karlsson,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,4/15/2011
5747,40806,9/6/2011,Critical,8,53.14,0,Regular Air,-41.26,5.4,7.78,Barbara Fisher,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,0.37,9/7/2011
6147,43523,5/23/2012,Medium,50,295.37,0.04,Regular Air,-97.23,5.98,5.46,Anna Andreadi,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1983,Small Box,0.36,5/25/2012
6239,44199,3/4/2012,Low,12,50.69,0.04,Regular Air,-6.33,3.95,2,Seth Vernon,British Columbia,West,Home Office,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,0.53,3/8/2012
6243,44231,11/3/2009,Not Specified,11,1865.94,0.04,Delivery Truck,116.1,160.98,30,Alex Avila,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,11/5/2009
6244,44231,11/3/2009,Not Specified,43,784.72,0.01,Regular Air,-87.96,17.98,4,Alex Avila,British Columbia,West,Home Office,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box,0.79,11/5/2009
6245,44231,11/3/2009,Not Specified,24,2343.076,0.06,Regular Air,311.64,115.99,8.99,Alex Avila,British Columbia,West,Home Office,Technology,Telephones and Communication,5185,Small Box,0.58,11/4/2009
6415,45573,8/12/2009,High,5,627.64,0.05,Delivery Truck,-151.46,120.98,30,Sonia Sunley,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,Hon Every-Day® Chair Series Swivel Task Chairs,Jumbo Drum,0.64,8/14/2009
6438,45763,7/7/2010,High,25,67.45,0.05,Regular Air,24.28,2.61,0.5,Lisa DeCherney,British Columbia,West,Corporate,Office Supplies,Labels,Avery 494,Small Box,0.39,7/8/2010
6761,48165,11/5/2010,High,28,199.94,0.01,Regular Air,-147.27,6.48,9.54,Dennis Bolton,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1905,Small Box,0.37,11/7/2010
6769,48197,5/5/2012,Not Specified,32,1282.49,0.07,Regular Air,154.74,40.97,14.45,Anthony O'Donnell,British Columbia,West,Consumer,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,0.57,5/7/2012
6808,48484,6/23/2010,Medium,22,346.42,0.05,Regular Air,67.96,16.48,1.99,Barbara Fisher,British Columbia,West,Small Business,Technology,Computer Peripherals,Maxell DVD-RAM Discs,Small Pack,0.42,6/24/2010
6809,48484,6/23/2010,Medium,41,773.44,0.08,Express Air,133.83,20.24,6.67,Barbara Fisher,British Columbia,West,Small Business,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49,6/24/2010
6810,48484,6/23/2010,Medium,43,881.84,0,Regular Air,153.8,18.97,9.03,Barbara Fisher,British Columbia,West,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,6/25/2010
6811,48484,6/23/2010,Medium,50,5067.5725,0.09,Regular Air,1275.91,125.99,8.99,Barbara Fisher,British Columbia,West,Small Business,Technology,Telephones and Communication,StarTAC ST7868,Small Box,0.55,6/25/2010
6893,49153,7/28/2012,Medium,31,2245.78,0.05,Delivery Truck,-432.46,70.98,30,Barbara Fisher,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,Novimex Turbo Task Chair,Jumbo Drum,0.73,7/28/2012
6926,49412,3/7/2009,Critical,20,9418.14,0.09,Delivery Truck,909.36,517.48,16.63,Dennis Bolton,British Columbia,West,Small Business,Technology,Office Machines,Panasonic KX-P3626 Dot Matrix Printer,Jumbo Box,0.59,3/7/2009
6958,49761,1/24/2011,Not Specified,45,1090.6,0.07,Regular Air,300.91,23.99,6.3,Lisa DeCherney,British Columbia,West,Corporate,Technology,Office Machines,TI 36X Solar Scientific Calculator,Medium Box,0.38,1/25/2011
7051,50310,8/15/2009,Medium,42,1811.3,0.07,Express Air,520.41,42.98,4.62,Sarah Foster,British Columbia,West,Corporate,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box,0.56,8/17/2009
7052,50310,8/15/2009,Medium,43,4095.76,0.03,Delivery Truck,-444.14,89.99,42,Sarah Foster,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,8/18/2009
7053,50310,8/15/2009,Medium,22,482.37,0.03,Regular Air,34.03,20.95,4,Sarah Foster,British Columbia,West,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,8/17/2009
7158,51072,10/2/2009,Critical,43,7036.11,0,Regular Air,1268.65,161.55,19.99,Anna Andreadi,British Columbia,West,Small Business,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files,Small Box,0.66,10/4/2009
7242,51648,1/1/2012,Low,45,2354.8,0.03,Regular Air,332.97,49.99,19.99,Roy Skaria,British Columbia,West,Corporate,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem,Small Box,0.41,1/8/2012
7243,51648,1/1/2012,Low,50,187.88,0.08,Regular Air,-38.23,3.98,2.97,Roy Skaria,British Columbia,West,Corporate,Office Supplies,Paper,Unpadded Memo Slips,Wrap Bag,0.35,1/6/2012
7298,52035,11/27/2009,High,29,20872.16,0.03,Regular Air,-4437.91,699.99,24.49,Roy Skaria,British Columbia,West,Corporate,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,11/30/2009
7400,52737,11/8/2010,Not Specified,14,125.54,0.03,Express Air,-15.74,7.68,6.16,Alex Avila,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,11/9/2010
7458,53216,12/4/2012,High,36,228.01,0.06,Regular Air,-185.54,6.48,8.73,Roy Skaria,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 227,Small Box,0.37,12/7/2012
7558,54081,3/10/2011,Low,2,57.5,0.02,Regular Air,-83.18,28.48,1.99,Seth Vernon,British Columbia,West,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,3/12/2011
7624,54560,7/16/2009,Critical,22,604.38,0.09,Regular Air,167.58,28.48,1.99,Barbara Fisher,British Columbia,West,Small Business,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,0.4,7/19/2009
7625,54560,7/16/2009,Critical,45,2404.599,0.08,Express Air,496.89,65.99,4.99,Barbara Fisher,British Columbia,West,Small Business,Technology,Telephones and Communication,MicroTAC 650,Small Box,0.58,7/18/2009
7663,54947,2/22/2009,Not Specified,42,1498.46,0.02,Regular Air,565.37,34.23,5.02,Peter Buhler,British Columbia,West,Consumer,Furniture,Office Furnishings,Hand-Finished Solid Wood Document Frame,Small Box,0.55,2/24/2009
7694,55170,9/21/2012,Critical,22,985.29,0.04,Express Air,138.37,43.98,8.99,Dennis Bolton,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Small Pack,0.58,9/23/2012
7796,55777,11/10/2012,Not Specified,6,323.53,0.06,Regular Air,136.32,51.75,19.99,Roy Skaria,British Columbia,West,Corporate,Furniture,Office Furnishings,"Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock""""",Small Box,0.55,11/11/2012
7797,55777,11/10/2012,Not Specified,1,65.7475,0.1,Express Air,-252.48,65.99,3.99,Roy Skaria,British Columbia,West,Corporate,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,11/12/2012
7830,56001,4/12/2010,Low,17,118.36,0.08,Express Air,-60.65,6.48,7.37,Alex Avila,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 210,Small Box,0.37,4/16/2010
7921,56640,8/25/2011,High,2,29.31,0,Regular Air,-12.78,11.48,5.43,Anthony O'Donnell,British Columbia,West,Corporate,Office Supplies,Paper,Personal Creations™ Ink Jet Cards and Labels,Small Box,0.36,8/26/2011
7922,56640,8/25/2011,High,11,80.26,0.06,Regular Air,-22.55,6.68,5.66,Anthony O'Donnell,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1923,Small Box,0.37,8/26/2011
8313,59393,11/20/2010,Medium,34,398.76,0.07,Regular Air,0.82,11.58,6.97,Seth Vernon,British Columbia,West,Home Office,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,11/21/2010
8357,59712,6/15/2010,Critical,25,67.58,0.09,Express Air,16.8,2.62,0.8,Sonia Sunley,British Columbia,West,Small Business,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.39,6/17/2010
8382,59905,4/14/2012,High,19,159.24,0.09,Regular Air,8.3,8.5,1.99,Daniel Lacy,British Columbia,West,Small Business,Technology,Computer Peripherals,Hewlett-Packard 4.7GB DVD+R Discs,Small Pack,0.49,4/16/2012
8383,59905,4/14/2012,High,6,48.77,0,Regular Air,5.95,7.4,1.71,Daniel Lacy,British Columbia,West,Small Business,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4 x 5""""""""",Wrap Bag,0.4,4/16/2012
8384,59905,4/14/2012,High,5,26.5,0.01,Express Air,2.61,4.26,1.2,Daniel Lacy,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Wrap Bag,0.44,4/15/2012
52,322,3/18/2012,Critical,20,2634.8555,0.08,Regular Air,257.76,155.99,8.08,Giulietta Weimer,British Columbia,West,Corporate,Technology,Telephones and Communication,I888 World Phone,Small Box,0.6,3/20/2012
53,322,3/18/2012,Critical,46,281,0.1,Regular Air,-291.59,6.48,10.05,Giulietta Weimer,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1997,Small Box,0.37,3/20/2012
151,962,5/5/2009,Low,33,4064.05,0.06,Regular Air,1408.19,122.99,19.99,Mike Vittorini,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System,Small Box,0.37,5/7/2009
152,962,5/5/2009,Low,47,3213.87,0.08,Delivery Truck,-1069.72,68.81,60,Mike Vittorini,British Columbia,West,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,5/7/2009
185,1221,4/18/2012,Not Specified,1,14.68,0.06,Regular Air,-13.78,8.6,6.19,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,4/18/2012
186,1221,4/18/2012,Not Specified,11,10145.14,0.03,Regular Air,3724.57,896.99,19.99,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38,4/20/2012
187,1221,4/18/2012,Not Specified,16,68.45,0.08,Regular Air,-57.88,4.24,5.41,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,4/20/2012
222,1445,1/9/2011,Medium,3,1326.09,0,Regular Air,-20.55,420.98,19.99,Shahid Shariari,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,1/12/2011
223,1445,1/9/2011,Medium,30,339.49,0.08,Regular Air,-74.21,11.97,5.81,Shahid Shariari,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,1/11/2011
259,1799,3/6/2009,Not Specified,10,1187.12,0.06,Delivery Truck,-127.3,113.98,30,Trudy Schmidt,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,0.69,3/8/2009
260,1799,3/6/2009,Not Specified,16,108.31,0.05,Regular Air,-52.77,6.48,6.86,Trudy Schmidt,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 204,Small Box,0.37,3/8/2009
393,2720,6/7/2010,Critical,36,2051.016,0.02,Express Air,483.97,65.99,3.99,Christopher Martinez,British Columbia,West,Small Business,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,6/10/2010
548,3685,1/16/2012,Medium,29,106.78,0,Regular Air,-98.05,3.28,5,Mike Vittorini,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 35,Wrap Bag,0.56,1/17/2012
549,3687,2/2/2010,Critical,25,79.37,0.07,Regular Air,6.14,3.29,1.35,Marc Harrigan,British Columbia,West,Home Office,Office Supplies,Rubber Bands,Acco® Hot Clips™ Clips to Go,Wrap Bag,0.4,2/2/2010
574,3907,8/18/2012,Medium,36,218.12,0.02,Regular Air,-1642.65,4.48,49,Christopher Martinez,British Columbia,West,Small Business,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,8/18/2012
594,4067,10/6/2012,High,16,118.38,0.04,Regular Air,-42.46,7.1,6.05,Shahid Shariari,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,10/8/2012
617,4257,3/24/2011,Medium,45,253.89,0.01,Regular Air,-83.66,5.58,5.3,Liz Price,British Columbia,West,Consumer,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,3/26/2011
618,4261,10/2/2012,Critical,22,1556.87,0.04,Delivery Truck,-521.42,68.81,60,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,10/3/2012
619,4261,10/2/2012,Critical,33,195.98,0.08,Regular Air,-71.47,5.98,5.35,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1947,Small Box,0.4,10/4/2012
620,4261,10/2/2012,Critical,32,9235.97,0.04,Regular Air,2848.17,300.65,24.49,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.52,10/4/2012
621,4261,10/2/2012,Critical,48,274.38,0.04,Regular Air,-94.82,5.78,5.37,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1950,Small Box,0.36,10/4/2012
622,4294,8/14/2012,Medium,8,17.72,0.02,Regular Air,-15.34,1.74,4.08,Mike Vittorini,British Columbia,West,Small Business,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,0.53,8/16/2012
